date,race,race_id,開催地,bet_type,勝負ランク,prediction,result,hit,payout,investment,profit,roi
2026-07-04,函館03R,202602010703,函館,三連複,S,ペガサスウィンド－ギンケイ－ラショナルポイント｜ペガサスウィンド－ギンケイ－ウォータースパウト｜ペガサスウィンド－ラショナルポイント－ウォータースパウト｜ペガサスウィンド－ギンケイ－ブリスフルイヤー｜ペガサスウィンド－ギンケイ－テリオスリコ｜ペガサスウィンド－ギンケイ－マスカルポーネ,6-9-10,0,0,600,-600,0.0
2026-07-04,函館03R,202602010703,函館,三連単,S,ペガサスウィンド－ウォータースパウト－テリオスリコ,9-6-10,0,0,100,-100,0.0
2026-07-04,函館04R,202602010704,函館,本命,S,スッサンエア,1着:14,0,0,100,-100,0.0
2026-07-04,函館04R,202602010704,函館,ワイド,S,スッサンエア－ヤジロベエバランス｜スッサンエア－フルムーン｜スッサンエア－ゲレイロ,2-14 / 1-14 / 1-2,0,0,300,-300,0.0
2026-07-04,函館04R,202602010704,函館,馬連,S,スッサンエア－ヤジロベエバランス｜スッサンエア－ゲレイロ,2-14,0,0,200,-200,0.0
2026-07-04,函館04R,202602010704,函館,三連複,S,スッサンエア－ヤジロベエバランス－ゲレイロ｜スッサンエア－ヤジロベエバランス－フルムーン｜スッサンエア－ヤジロベエバランス－ブラックジャック｜スッサンエア－ヤジロベエバランス－チェリーブルーム｜スッサンエア－フルムーン－ゲレイロ｜スッサンエア－ゲレイロ－ブラックジャック,1-2-14,0,0,600,-600,0.0
2026-07-04,函館04R,202602010704,函館,三連単,S,スッサンエア－ヤジロベエバランス－チェリーブルーム,14-2-1,0,0,100,-100,0.0
2026-07-04,函館06R,202602010706,函館,本命,C,ブレイズランナー,1着:5,0,0,100,-100,0.0
2026-07-04,函館06R,202602010706,函館,ワイド,C,ブレイズランナー－メイショウセンドウ｜ブレイズランナー－レッドフロイデ｜メイショウセンドウ－レッドフロイデ,5-11 / 2-5 / 2-11,1,300,300,0,100.0
2026-07-04,函館06R,202602010706,函館,馬連,C,ブレイズランナー－メイショウセンドウ｜ブレイズランナー－レッドフロイデ,5-11,0,0,200,-200,0.0
2026-07-04,函館06R,202602010706,函館,三連複,C,ブレイズランナー－メイショウセンドウ－レッドフロイデ,2-5-11,0,0,100,-100,0.0
2026-07-04,函館06R,202602010706,函館,三連単,C,ブレイズランナー－メイショウセンドウ－ディープマウンテン,5-11-2,0,0,100,-100,0.0
2026-07-04,函館07R,202602010707,函館,本命,A,デルマリシリ,1着:10,0,0,100,-100,0.0
2026-07-04,函館07R,202602010707,函館,ワイド,A,デルマリシリ－ツルノマイハシ｜デルマリシリ－メイショウハッケイ｜デルマリシリ－ライトニングロッド,3-10 / 5-10 / 3-5,1,630,300,330,210.0
2026-07-04,函館07R,202602010707,函館,馬連,A,デルマリシリ－ツルノマイハシ｜デルマリシリ－メイショウハッケイ,3-10,0,0,200,-200,0.0
2026-07-04,函館07R,202602010707,函館,三連複,A,デルマリシリ－ツルノマイハシ－メイショウハッケイ｜デルマリシリ－ツルノマイハシ－ライトニングロッド｜デルマリシリ－メイショウハッケイ－ライトニングロッド｜デルマリシリ－ツルノマイハシ－ストレイトアスク,3-5-10,0,0,400,-400,0.0
2026-07-04,函館07R,202602010707,函館,三連単,A,デルマリシリ－ツルノマイハシ－メイショウハッケイ,10-3-5,0,0,100,-100,0.0
2026-07-04,函館08R,202602010708,函館,本命,C,ペリプルス,1着:3,0,0,100,-100,0.0
2026-07-04,函館08R,202602010708,函館,ワイド,C,ペリプルス－グランアルト｜ペリプルス－バズアップビート｜ペリプルス－サイモンイロハニー,3-4 / 2-3 / 2-4,0,0,300,-300,0.0
2026-07-04,函館08R,202602010708,函館,馬連,C,ペリプルス－グランアルト｜ペリプルス－バズアップビート,3-4,0,0,200,-200,0.0
2026-07-04,函館08R,202602010708,函館,三連複,C,ペリプルス－グランアルト－バズアップビート｜ペリプルス－グランアルト－サイモンイロハニー｜ペリプルス－グランアルト－アスクファイアモア｜ペリプルス－バズアップビート－サイモンイロハニー｜ペリプルス－グランアルト－ニューアライブ｜ペリプルス－バズアップビート－アスクファイアモア,2-3-4,0,0,600,-600,0.0
2026-07-04,函館08R,202602010708,函館,三連単,C,ペリプルス－グランアルト－サイモンイロハニー,3-4-2,0,0,100,-100,0.0
2026-07-04,函館09R,202602010709,函館,本命,C,マイバラード,1着:6,0,0,100,-100,0.0
2026-07-04,函館09R,202602010709,函館,ワイド,C,マイバラード－ゴーゴータカシ｜マイバラード－グレーヌドジョワ｜ゴーゴータカシ－グレーヌドジョワ,6-7 / 1-6 / 1-7,0,0,300,-300,0.0
2026-07-04,函館09R,202602010709,函館,馬連,C,マイバラード－ゴーゴータカシ｜マイバラード－グレーヌドジョワ,6-7,0,0,200,-200,0.0
2026-07-04,函館09R,202602010709,函館,三連複,C,マイバラード－ゴーゴータカシ－グレーヌドジョワ｜マイバラード－ゴーゴータカシ－アルディスティーノ｜マイバラード－ゴーゴータカシ－グランセゾン｜マイバラード－グレーヌドジョワ－アルディスティーノ｜マイバラード－ゴーゴータカシ－タイキルッジェーロ｜マイバラード－グレーヌドジョワ－グランセゾン,1-6-7,0,0,600,-600,0.0
2026-07-04,函館09R,202602010709,函館,三連単,C,マイバラード－グレーヌドジョワ－ゴーゴータカシ,6-7-1,0,0,100,-100,0.0
2026-07-04,函館10R,202602010710,函館,本命,A,ケイアイアギト,1着:2,1,190,100,90,190.0
2026-07-04,函館10R,202602010710,函館,ワイド,A,ケイアイアギト－レッドライトニング｜ケイアイアギト－エアニゲラ｜ケイアイアギト－セボンサデッセ,1-2 / 2-6 / 1-6,1,410,300,110,136.7
2026-07-04,函館10R,202602010710,函館,馬連,A,ケイアイアギト－レッドライトニング｜ケイアイアギト－エアニゲラ,1-2,0,0,200,-200,0.0
2026-07-04,函館10R,202602010710,函館,三連複,A,ケイアイアギト－レッドライトニング－エアニゲラ｜ケイアイアギト－レッドライトニング－セボンサデッセ｜ケイアイアギト－セボンサデッセ－エアニゲラ｜ケイアイアギト－レッドライトニング－ディアウス｜ケイアイアギト－エアニゲラ－ディアウス｜ケイアイアギト－レッドライトニング－ストラーダ,1-2-6,0,0,600,-600,0.0
2026-07-04,函館10R,202602010710,函館,三連単,A,ケイアイアギト－オセアバトルプラン－レッドライトニング,2-1-6,0,0,100,-100,0.0
2026-07-04,函館11R,202602010711,函館,本命,C,マーブルパレス,1着:8,1,570,100,470,570.0
2026-07-04,函館11R,202602010711,函館,ワイド,C,マーブルパレス－アンジュプロミス｜マーブルパレス－サムハンター｜アンジュプロミス－サムハンター,8-12 / 8-14 / 12-14,0,0,300,-300,0.0
2026-07-04,函館11R,202602010711,函館,馬連,C,マーブルパレス－アンジュプロミス｜マーブルパレス－サムハンター,8-12,0,0,200,-200,0.0
2026-07-04,函館11R,202602010711,函館,三連複,C,マーブルパレス－アンジュプロミス－サムハンター｜マーブルパレス－アンジュプロミス－サウスバンク｜マーブルパレス－アンジュプロミス－パクスロマーナ｜マーブルパレス－サムハンター－サウスバンク｜マーブルパレス－アンジュプロミス－ルーフ｜マーブルパレス－アンジュプロミス－ウィルオレオール,8-12-14,0,0,600,-600,0.0
2026-07-04,函館11R,202602010711,函館,三連単,C,マーブルパレス－サムハンター－アンジュプロミス,8-12-14,0,0,100,-100,0.0
2026-07-04,函館12R,202602010712,函館,本命,C,ゴールドブレイズ,1着:6,0,0,100,-100,0.0
2026-07-04,函館12R,202602010712,函館,ワイド,C,ゴールドブレイズ－シーズザスローン｜ゴールドブレイズ－シュヴァルノワール｜ゴールドブレイズ－イサギ,4-6 / 3-6 / 3-4,1,120,300,-180,40.0
2026-07-04,函館12R,202602010712,函館,馬連,C,ゴールドブレイズ－シュヴァルノワール｜ゴールドブレイズ－シーズザスローン,4-6,0,0,200,-200,0.0
2026-07-04,函館12R,202602010712,函館,三連複,C,ゴールドブレイズ－シーズザスローン－シュヴァルノワール｜ゴールドブレイズ－シーズザスローン－イサギ｜ゴールドブレイズ－シュヴァルノワール－イサギ｜ゴールドブレイズ－シーズザスローン－ブレイジングスター｜ゴールドブレイズ－シュヴァルノワール－ブレイジングスター｜ゴールドブレイズ－シーズザスローン－アチーヴァー,3-4-6,1,440,600,-160,73.3
2026-07-04,函館12R,202602010712,函館,三連単,C,ゴールドブレイズ－シュヴァルノワール－イサギ,6-4-3,0,0,100,-100,0.0
2026-07-04,小倉01R,202610020301,小倉,本命,A,アバットゥータ,1着:11,0,0,100,-100,0.0
2026-07-04,小倉01R,202610020301,小倉,ワイド,A,アバットゥータ－アドアプローズ｜アバットゥータ－アクロスザリバー｜アバットゥータ－ゴールデンルーキー,7-11 / 6-11 / 6-7,0,0,300,-300,0.0
2026-07-04,小倉01R,202610020301,小倉,馬連,A,アバットゥータ－アドアプローズ｜アバットゥータ－アクロスザリバー,7-11,0,0,200,-200,0.0
2026-07-04,小倉01R,202610020301,小倉,三連複,A,アバットゥータ－アドアプローズ－アクロスザリバー｜アバットゥータ－アドアプローズ－ゴールデンルーキー｜アバットゥータ－アドアプローズ－ゴーツウキリシマ｜アバットゥータ－アクロスザリバー－ゴールデンルーキー｜アバットゥータ－アクロスザリバー－ゴーツウキリシマ｜アバットゥータ－アドアプローズ－アニージョ,6-7-11,0,0,600,-600,0.0
2026-07-04,小倉01R,202610020301,小倉,三連単,A,アバットゥータ－アクロスザリバー－アドアプローズ,11-7-6,0,0,100,-100,0.0
2026-07-04,小倉02R,202610020302,小倉,本命,B,ランスオブラヴ,1着:4,0,0,100,-100,0.0
2026-07-04,小倉02R,202610020302,小倉,ワイド,B,ランスオブラヴ－マルモリキャスター｜ランスオブラヴ－ロングジーニアス｜ランスオブラヴ－アイルトン,4-8 / 4-5 / 4-12 / 5-8 / 8-12,0,0,300,-300,0.0
2026-07-04,小倉02R,202610020302,小倉,馬連,B,ランスオブラヴ－マルモリキャスター｜ランスオブラヴ－ロングジーニアス,4-8,0,0,200,-200,0.0
2026-07-04,小倉02R,202610020302,小倉,三連複,B,ランスオブラヴ－マルモリキャスター－ロングジーニアス｜ランスオブラヴ－マルモリキャスター－アイルトン｜ランスオブラヴ－マルモリキャスター－パープルウインド｜ランスオブラヴ－アイルトン－ロングジーニアス｜ランスオブラヴ－マルモリキャスター－ニシノトリビュート｜ランスオブラヴ－ロングジーニアス－パープルウインド,4-5-8,0,0,600,-600,0.0
2026-07-04,小倉02R,202610020302,小倉,三連単,B,ランスオブラヴ－ロングジーニアス－マルモリキャスター,4-8-5,0,0,100,-100,0.0
2026-07-04,小倉03R,202610020303,小倉,本命,B,シャンドラファール,1着:8,0,0,100,-100,0.0
2026-07-04,小倉03R,202610020303,小倉,ワイド,B,シャンドラファール－テイエムプレミラン｜シャンドラファール－シャリキモン｜シャンドラファール－ドリームプレミア,8-11 / 8-13 / 11-13,1,900,300,600,300.0
2026-07-04,小倉03R,202610020303,小倉,馬連,B,シャンドラファール－テイエムプレミラン｜シャンドラファール－シャリキモン,8-11,0,0,200,-200,0.0
2026-07-04,小倉03R,202610020303,小倉,三連複,B,シャンドラファール－テイエムプレミラン－シャリキモン｜シャンドラファール－テイエムプレミラン－ドリームプレミア｜シャンドラファール－シャリキモン－ドリームプレミア｜シャンドラファール－テイエムプレミラン－カパルア｜シャンドラファール－シャリキモン－カパルア｜シャンドラファール－テイエムプレミラン－サトノトリニティ,8-11-13,1,1220,600,620,203.3
2026-07-04,小倉03R,202610020303,小倉,三連単,B,シャンドラファール－テイエムプレミラン－カパルア,8-11-13,0,0,100,-100,0.0
2026-07-04,小倉04R,202610020304,小倉,本命,C,アキノビューティー,1着:6,0,0,100,-100,0.0
2026-07-04,小倉04R,202610020304,小倉,ワイド,C,アキノビューティー－ダノンロワール｜アキノビューティー－アンティスマ｜アキノビューティー－マーゴットガイア,1-6 / 6-16 / 1-16,0,0,300,-300,0.0
2026-07-04,小倉04R,202610020304,小倉,馬連,C,アキノビューティー－ダノンロワール｜アキノビューティー－アンティスマ,1-6,0,0,200,-200,0.0
2026-07-04,小倉04R,202610020304,小倉,三連複,C,アキノビューティー－ダノンロワール－アンティスマ｜アキノビューティー－ダノンロワール－マーゴットガイア｜アキノビューティー－ダノンロワール－セントピュアベース｜アキノビューティー－アンティスマ－マーゴットガイア｜アキノビューティー－ダノンロワール－エンジェルグラース｜アキノビューティー－アンティスマ－セントピュアベース,1-6-16,0,0,600,-600,0.0
2026-07-04,小倉04R,202610020304,小倉,三連単,C,アキノビューティー－ダノンロワール－アンティスマ,6-1-16,0,0,100,-100,0.0
2026-07-04,小倉06R,202610020306,小倉,本命,C,ロンバルドシチー,1着:9,0,0,100,-100,0.0
2026-07-04,小倉06R,202610020306,小倉,ワイド,C,ロンバルドシチー－ピコオーバル｜ロンバルドシチー－ラッキーストーン｜ロンバルドシチー－キングズテイル,2-9 / 9-15 / 2-15,0,0,300,-300,0.0
2026-07-04,小倉06R,202610020306,小倉,馬連,C,ロンバルドシチー－ピコオーバル｜ロンバルドシチー－ラッキーストーン,2-9,0,0,200,-200,0.0
2026-07-04,小倉06R,202610020306,小倉,三連複,C,ロンバルドシチー－ピコオーバル－キングズテイル｜ロンバルドシチー－ピコオーバル－ラッキーストーン｜ロンバルドシチー－ピコオーバル－ピエナオルカ｜ロンバルドシチー－キングズテイル－ラッキーストーン｜ロンバルドシチー－ピエナオルカ－ラッキーストーン｜ロンバルドシチー－キングズテイル－ピエナオルカ,2-9-15,0,0,600,-600,0.0
2026-07-04,小倉06R,202610020306,小倉,三連単,C,ロンバルドシチー－ラッキーストーン－ハギノクリーガー,9-2-15,0,0,100,-100,0.0
2026-07-04,小倉07R,202610020307,小倉,本命,C,フェブリノ,1着:10,0,0,100,-100,0.0
2026-07-04,小倉07R,202610020307,小倉,ワイド,C,フェブリノ－ホワイトフレイムス｜フェブリノ－ララディアーブル｜フェブリノ－シンゼンイセ,9-10 / 10-13 / 9-13,0,0,300,-300,0.0
2026-07-04,小倉07R,202610020307,小倉,馬連,C,フェブリノ－ホワイトフレイムス｜フェブリノ－シンゼンイセ,9-10,0,0,200,-200,0.0
2026-07-04,小倉07R,202610020307,小倉,三連複,C,フェブリノ－ホワイトフレイムス－ララディアーブル｜フェブリノ－ホワイトフレイムス－シンゼンイセ｜フェブリノ－ホワイトフレイムス－ベンティガオルサ｜フェブリノ－ララディアーブル－シンゼンイセ｜フェブリノ－ララディアーブル－ベンティガオルサ｜フェブリノ－ベンティガオルサ－シンゼンイセ,9-10-13,0,0,600,-600,0.0
2026-07-04,小倉07R,202610020307,小倉,三連単,C,フェブリノ－シンゼンイセ－ホワイトフレイムス,10-9-13,0,0,100,-100,0.0
2026-07-04,小倉08R,202610020308,小倉,本命,B,ミヤフロント,1着:8,0,0,100,-100,0.0
2026-07-04,小倉08R,202610020308,小倉,ワイド,B,ミヤフロント－ブルーマッキンジー｜ミヤフロント－エルル｜ミヤフロント－ベラジオリン,2-8 / 6-8 / 2-6,0,0,300,-300,0.0
2026-07-04,小倉08R,202610020308,小倉,馬連,B,ミヤフロント－ブルーマッキンジー｜ミヤフロント－エルル,2-8,0,0,200,-200,0.0
2026-07-04,小倉08R,202610020308,小倉,三連複,B,ミヤフロント－ブルーマッキンジー－エルル｜ミヤフロント－ブルーマッキンジー－ベラジオリン｜ミヤフロント－ブルーマッキンジー－カネコメファミリー｜ミヤフロント－エルル－ベラジオリン｜ミヤフロント－エルル－カネコメファミリー｜ミヤフロント－カネコメファミリー－ベラジオリン,2-6-8,0,0,600,-600,0.0
2026-07-04,小倉08R,202610020308,小倉,三連単,B,ミヤフロント－ベラジオリン－カネコメファミリー,8-2-6,0,0,100,-100,0.0
2026-07-04,小倉09R,202610020309,小倉,本命,B,ネフェルアスティ,1着:7,0,0,100,-100,0.0
2026-07-04,小倉09R,202610020309,小倉,ワイド,B,ネフェルアスティ－スピリットライズ｜ネフェルアスティ－グッドピース｜ネフェルアスティ－ミライハーモニー,7-11 / 5-7 / 5-11,0,0,300,-300,0.0
2026-07-04,小倉09R,202610020309,小倉,馬連,B,ネフェルアスティ－スピリットライズ｜ネフェルアスティ－グッドピース,7-11,0,0,200,-200,0.0
2026-07-04,小倉09R,202610020309,小倉,三連複,B,ネフェルアスティ－スピリットライズ－グッドピース｜ネフェルアスティ－スピリットライズ－ミライハーモニー｜ネフェルアスティ－スピリットライズ－フィオラーノ｜ネフェルアスティ－グッドピース－ミライハーモニー｜ネフェルアスティ－スピリットライズ－ラブアイミー,5-7-11,0,0,500,-500,0.0
2026-07-04,小倉09R,202610020309,小倉,三連単,B,ネフェルアスティ－スピリットライズ－グッドピース,7-11-5,0,0,100,-100,0.0
2026-07-04,小倉10R,202610020310,小倉,本命,C,セールヴォラン,1着:6,0,0,100,-100,0.0
2026-07-04,小倉10R,202610020310,小倉,ワイド,C,セールヴォラン－ブルーノート｜セールヴォラン－ゴールデンバランス｜セールヴォラン－リクエイ,6-8 / 4-6 / 4-8,0,0,300,-300,0.0
2026-07-04,小倉10R,202610020310,小倉,馬連,C,セールヴォラン－ブルーノート｜セールヴォラン－ゴールデンバランス,6-8,0,0,200,-200,0.0
2026-07-04,小倉10R,202610020310,小倉,三連複,C,セールヴォラン－ブルーノート－ゴールデンバランス｜セールヴォラン－ブルーノート－ザウリ｜セールヴォラン－ブルーノート－リクエイ｜セールヴォラン－ゴールデンバランス－リクエイ｜セールヴォラン－ゴールデンバランス－ザウリ｜セールヴォラン－ザウリ－リクエイ,4-6-8,0,0,600,-600,0.0
2026-07-04,小倉10R,202610020310,小倉,三連単,C,セールヴォラン－リクエイ－ブルーノート,6-8-4,0,0,100,-100,0.0
2026-07-04,小倉11R,202610020311,小倉,本命,B,モアリジット,1着:3,0,0,100,-100,0.0
2026-07-04,小倉11R,202610020311,小倉,ワイド,B,モアリジット－ヴィスマール｜モアリジット－サウンドムーブ｜モアリジット－ネブラディスク,3-4 / 1-3 / 1-4,0,0,300,-300,0.0
2026-07-04,小倉11R,202610020311,小倉,馬連,B,モアリジット－サウンドムーブ｜モアリジット－ヴィスマール,3-4,0,0,200,-200,0.0
2026-07-04,小倉11R,202610020311,小倉,三連複,B,モアリジット－ヴィスマール－サウンドムーブ｜モアリジット－ヴィスマール－ネブラディスク｜モアリジット－サウンドムーブ－ネブラディスク｜モアリジット－ヴィスマール－アラタマフェーヴル｜モアリジット－サウンドムーブ－アラタマフェーヴル｜モアリジット－ネブラディスク－アラタマフェーヴル,1-3-4,0,0,600,-600,0.0
2026-07-04,小倉11R,202610020311,小倉,三連単,B,モアリジット－サウンドムーブ－ナヴォーナ,3-4-1,0,0,100,-100,0.0
2026-07-04,小倉12R,202610020312,小倉,本命,B,ジャンヌローサ,1着:6,0,0,100,-100,0.0
2026-07-04,小倉12R,202610020312,小倉,ワイド,B,ジャンヌローサ－ムーンリットアイル｜ジャンヌローサ－ペンテリコン｜ジャンヌローサ－ミトノリン,1-6 / 6-7 / 1-7,0,0,300,-300,0.0
2026-07-04,小倉12R,202610020312,小倉,馬連,B,ジャンヌローサ－ムーンリットアイル,1-6,0,0,100,-100,0.0
2026-07-04,小倉12R,202610020312,小倉,三連複,B,ジャンヌローサ－ムーンリットアイル－ペンテリコン｜ジャンヌローサ－ムーンリットアイル－ミトノリン｜ジャンヌローサ－ムーンリットアイル－アカウフリューゲル｜ジャンヌローサ－ムーンリットアイル－ユメシバイ｜ジャンヌローサ－ムーンリットアイル－ラブカムーン,1-6-7,0,0,500,-500,0.0
2026-07-04,小倉12R,202610020312,小倉,三連単,B,ジャンヌローサ－ムーンリットアイル－ミトノリン,6-1-7,0,0,100,-100,0.0
2026-07-04,福島01R,202603020301,福島,本命,C,コスモハナミズキ,1着:1,1,1780,100,1680,1780.0
2026-07-04,福島01R,202603020301,福島,ワイド,C,コスモハナミズキ－ウィンターブリーズ｜コスモハナミズキ－エムアイブレイズ｜ウィンターブリーズ－エムアイブレイズ,1-3 / 1-5 / 3-5,1,190,300,-110,63.3
2026-07-04,福島01R,202603020301,福島,馬連,C,コスモハナミズキ－ウィンターブリーズ｜コスモハナミズキ－エムアイブレイズ,1-3,1,590,200,390,295.0
2026-07-04,福島01R,202603020301,福島,三連複,C,コスモハナミズキ－ウィンターブリーズ－エムアイブレイズ｜コスモハナミズキ－ウィンターブリーズ－シーズザチャンス｜コスモハナミズキ－エムアイブレイズ－シーズザチャンス｜ウィンターブリーズ－エムアイブレイズ－シーズザチャンス｜コスモハナミズキ－ウィンターブリーズ－ニューロファイター｜コスモハナミズキ－エムアイブレイズ－ニューロファイター,1-3-5,0,0,600,-600,0.0
2026-07-04,福島01R,202603020301,福島,三連単,C,コスモハナミズキ－エムアイブレイズ－シーズザチャンス,1-3-5,0,0,100,-100,0.0
2026-07-04,福島02R,202603020302,福島,本命,C,ファランギーナ,1着:2,0,0,100,-100,0.0
2026-07-04,福島02R,202603020302,福島,ワイド,C,ファランギーナ－ドナディクオーレ｜ファランギーナ－アイスアイスベイビ｜ドナディクオーレ－アイスアイスベイビ,2-7 / 1-2 / 1-7,0,0,300,-300,0.0
2026-07-04,福島02R,202603020302,福島,馬連,C,ファランギーナ－ドナディクオーレ｜ドナディクオーレ－アイスアイスベイビ,2-7,0,0,200,-200,0.0
2026-07-04,福島02R,202603020302,福島,三連複,C,ファランギーナ－ドナディクオーレ－アイスアイスベイビ｜ファランギーナ－ドナディクオーレ－ベルトラッキ｜ファランギーナ－アイスアイスベイビ－ベルトラッキ｜ドナディクオーレ－アイスアイスベイビ－ベルトラッキ｜ファランギーナ－ドナディクオーレ－ミサダメキメル｜ファランギーナ－ドナディクオーレ－クライングナウ,1-2-7,0,0,600,-600,0.0
2026-07-04,福島02R,202603020302,福島,三連単,C,ファランギーナ－ドナディクオーレ－ミサダメキメル,2-7-1,0,0,100,-100,0.0
2026-07-04,福島03R,202603020303,福島,本命,C,イントゥザウインド,1着:9,0,0,100,-100,0.0
2026-07-04,福島03R,202603020303,福島,ワイド,C,イントゥザウインド－キタノドンカルロ｜イントゥザウインド－ワンダーブリッツ｜イントゥザウインド－パワポケグッド,8-9 / 9-12 / 8-12,1,150,300,-150,50.0
2026-07-04,福島03R,202603020303,福島,馬連,C,イントゥザウインド－キタノドンカルロ｜イントゥザウインド－ワンダーブリッツ,8-9,0,0,200,-200,0.0
2026-07-04,福島03R,202603020303,福島,三連複,C,イントゥザウインド－キタノドンカルロ－ワンダーブリッツ｜イントゥザウインド－キタノドンカルロ－パワポケグッド｜イントゥザウインド－ワンダーブリッツ－パワポケグッド｜イントゥザウインド－キタノドンカルロ－セイクリッドシチー｜イントゥザウインド－ワンダーブリッツ－セイクリッドシチー｜イントゥザウインド－キタノドンカルロ－ショウナンタヅナ,8-9-12,0,0,600,-600,0.0
2026-07-04,福島03R,202603020303,福島,三連単,C,イントゥザウインド－パワポケグッド－セイクリッドシチー,9-8-12,0,0,100,-100,0.0
2026-07-04,福島04R,202603020304,福島,本命,C,リーデレクオーレ,1着:9,0,0,100,-100,0.0
2026-07-04,福島04R,202603020304,福島,ワイド,C,リーデレクオーレ－アーリマックス｜リーデレクオーレ－ナディア｜リーデレクオーレ－グレイシエーション,9-16 / 9-12 / 12-16,1,270,300,-30,90.0
2026-07-04,福島04R,202603020304,福島,馬連,C,リーデレクオーレ－アーリマックス｜リーデレクオーレ－ナディア,9-16,0,0,200,-200,0.0
2026-07-04,福島04R,202603020304,福島,三連複,C,リーデレクオーレ－アーリマックス－ナディア｜リーデレクオーレ－アーリマックス－グレイシエーション｜リーデレクオーレ－アーリマックス－ラウンドヒル｜リーデレクオーレ－アーリマックス－ロジスカヤ｜リーデレクオーレ－アーリマックス－ホウオウミステリー｜リーデレクオーレ－ナディア－グレイシエーション,9-12-16,0,0,600,-600,0.0
2026-07-04,福島04R,202603020304,福島,三連単,C,リーデレクオーレ－アーリマックス－ナディア,9-16-12,0,0,100,-100,0.0
2026-07-04,福島07R,202603020307,福島,本命,C,フレキシブル,1着:7,1,520,100,420,520.0
2026-07-04,福島07R,202603020307,福島,ワイド,C,フレキシブル－アールグレイ｜フレキシブル－ピースフルマインド｜アールグレイ－ピースフルマインド,7-9 / 7-14 / 9-14,1,490,300,190,163.3
2026-07-04,福島07R,202603020307,福島,馬連,C,フレキシブル－アールグレイ｜フレキシブル－ピースフルマインド,7-9,0,0,200,-200,0.0
2026-07-04,福島07R,202603020307,福島,三連複,C,フレキシブル－アールグレイ－ピースフルマインド｜フレキシブル－アールグレイ－ダイヤモンドパレス｜フレキシブル－アールグレイ－ホウオウライラック｜フレキシブル－アールグレイ－フロンテアムーン｜フレキシブル－ピースフルマインド－ダイヤモンドパレス｜フレキシブル－ピースフルマインド－ホウオウライラック,7-9-14,0,0,600,-600,0.0
2026-07-04,福島07R,202603020307,福島,三連単,C,フレキシブル－ホウオウライラック－フロンテアムーン,7-9-14,0,0,100,-100,0.0
2026-07-04,福島08R,202603020308,福島,本命,C,ゴーゴーパンチ,1着:3,0,0,100,-100,0.0
2026-07-04,福島08R,202603020308,福島,ワイド,C,ゴーゴーパンチ－コスモシェルベット｜ゴーゴーパンチ－ヤングアメリカンズ｜ゴーゴーパンチ－ベルチュガダン,3-4 / 3-8 / 4-8,0,0,300,-300,0.0
